iter	Logloss
265	0.02694680123
266	0.02673672154
267	0.02652078015
268	0.02632075151
269	0.02606753395
270	0.02592541377
271	0.02571248781
272	0.0255855776
273	0.02531654835
274	0.02503571624
275	0.02488002323
276	0.02465210529
277	0.02444795086
278	0.02426440602
279	0.02410086223
280	0.02397943451
281	0.02395596164
282	0.02380419345
283	0.02362381617
284	0.0234462897
285	0.02342433135
286	0.02336692356
287	0.02327100776
288	0.02315991152
289	0.02293441523
290	0.0228066978
291	0.02259232771
292	0.02244527794
293	0.02226509253
294	0.02217536313
295	0.02200328509
296	0.02181411698
297	0.02164345242
298	0.02152595974
299	0.02138281436
300	0.02122554098
301	0.02111311754
302	0.02096039114
303	0.02082927227
304	0.02072542963
305	0.0205785933
306	0.02049129804
307	0.02040026983
308	0.02030598663
309	0.02021130153
310	0.02003981954
311	0.01993251187
312	0.01978622278
313	0.01972074168
314	0.01960915043
315	0.019519555
316	0.01943582807
317	0.01936054003
318	0.01917237668
319	0.01890530927
320	0.01882683663
321	0.01874365352
322	0.01865253676
323	0.01856742246
324	0.01847599007
325	0.01837547961
326	0.0182733479
327	0.01817660332
328	0.01790571667
329	0.0178573756
330	0.01775278932
331	0.01762329056
332	0.01753402665
333	0.01746374766
334	0.01737347557
335	0.01727400394
336	0.01720315048
337	0.01712617193
338	0.01700220222
339	0.01695940495
340	0.01688688028
341	0.01681118239
342	0.01675402323
343	0.01669462635
344	0.01662917932
345	0.01656443505
346	0.01648637908
347	0.01641104335
348	0.01636153062
349	0.01626812049
350	0.01617629187
351	0.0160866885
352	0.01599212033
353	0.01589606376
354	0.01586326077
355	0.01585815407
356	0.01577610288
357	0.01573528562
358	0.01568431287
359	0.01559210051
360	0.01555968012
361	0.01549025263
362	0.01542626336
363	0.01531502406
364	0.01524400484
365	0.01515277
366	0.01506929284
367	0.01500935214
368	0.01493366446
369	0.01484400318
370	0.0147321474
371	0.01465136664
372	0.014541106
373	0.01445467472
374	0.01436241014
375	0.01429801441
376	0.01424953143
377	0.01420656499
378	0.01412695817
379	0.01404794284
380	0.01396084059
381	0.01390619619
382	0.01382790634
383	0.01377767041
384	0.01376544975
385	0.01372614475
386	0.01368021965
387	0.01363536403
388	0.01357808681
389	0.01352789629
390	0.01348052025
391	0.01341250965
392	0.01336153802
393	0.01333168688
394	0.01327992734
395	0.01318462122
396	0.01313238825
397	0.01308776311
398	0.01303131467
399	0.0129770154
400	0.0129116785
401	0.01284066723
402	0.01277479785
403	0.01269480274
404	0.01261705217
405	0.01257152103
406	0.01250462759
407	0.01245497408
408	0.01243185429
409	0.01238944644
410	0.01236811592
411	0.01232077621
412	0.01225134986
413	0.01223849569
414	0.01218388648
415	0.01214529333
416	0.01210035937
417	0.01206529708
418	0.01200924828
419	0.01195151011
420	0.01189489592
421	0.01183462029
422	0.01176940259
423	0.01171120916
424	0.01165227549
425	0.01161090192
426	0.0115649439
427	0.01151347387
428	0.0114864917
429	0.01144493875
430	0.01141590391
431	0.01139823028
432	0.01136267412
433	0.01129977362
434	0.01125714892
435	0.01125252247
436	0.01122251692
437	0.01116739909
438	0.01112463815
439	0.01107299214
440	0.01102572396
441	0.01097499302
442	0.01094639642
443	0.01091896012
444	0.01088966642
445	0.01085627306
446	0.01080859729
447	0.01075445924
448	0.01071361019
449	0.010665654
450	0.01063257058
451	0.01058686234
452	0.01054659003
453	0.01050597145
454	0.01048395066
455	0.01044011684
456	0.01042162464
457	0.01039609114
458	0.01036392734
459	0.01034332798
460	0.01029855751
461	0.01026265735
462	0.01025485198
463	0.01025064332
464	0.01023487477
465	0.01017869086
466	0.01013270106
467	0.01007039093
468	0.01001143796
469	0.009977461043
470	0.009952905065
471	0.009901751791
472	0.00985045433
473	0.009810773532
474	0.009771359534
475	0.009742664156
476	0.009695455006
477	0.00965635663
478	0.009636520204
479	0.009599148659
480	0.00957439854
481	0.009527038393
482	0.009479612964
483	0.009433582851
484	0.009410203639
485	0.009391690436
486	0.009347523962
487	0.009327173233
488	0.009313497089
489	0.009294375919
490	0.009273944015
491	0.009248500779
492	0.009232244037
493	0.009177665483
494	0.009128806705
495	0.009096051398
496	0.009078009356
497	0.009053647518
498	0.009025505611
499	0.009025479498
